Profile_mean numeric,Profile_stdev numeric,Profile_skewness numeric,Profile_kurtosis numeric,DM_mean numeric,DM_stdev numeric,DM_skewness numeric,DM_kurtosis numeric,class140.5625,55.68378214,1.641439769,1.092237583,3.199832776,19.11042633,11.114801405,76.219200523,0
102.5078125,58.88243001,2.341329335,1.276798072,1.677257525,14.86014572,13.715756351,129.370555203,0
103.015625,39.34164944,2.199339546,2.84305041,3.121237458,21.74466875,10.875091626,65.148884713,0
136.75,57.17844874,1.807596543,1.155647612,3.642976589,20.9592803,10.035768521,55.570636273,0
88.7265625,40.67222541,2.47687726,2.915377673,1.178929766,11.4687196,17.408842451,254.544281403,0
93.5703125,46.69811352,2.407916031,2.208607098,1.636287625,14.54507425,13.761018011,133.370979903,0
119.484375,48.76505927,1.907471401,1.679718408,0.99916388,9.279612239,22.345499791,481.733542503,0
130.3828125,39.84405561,1.717688422,2.181426429,1.220735786,14.37894124,16.678725631,200.213432103,0
107.25,52.62707834,2.328699206,1.962233363,2.331939799,14.48685311,12.140274052,109.949481203,0
107.2578125,39.49648839,2.341893142,2.954763105,4.079431438,24.98041798,10.536349559,59.761713493,0
142.078125,45.28807262,1.555682755,2.075838487,5.376254181,29.00989748,9.21553546,39.808368953,0
133.2578125,44.05824378,1.794951319,1.907247487,1.632107023,12.00780568,15.111336241,197.520423203,0
134.9609375,49.55432662,1.740707348,1.711416379,10.69648829,41.34204361,7.03320375,16.108181853,0
117.9453125,45.50657724,2.201448745,2.453345439,2.836120401,23.11834971,12.082481523,84.452567473,0
138.1796875,51.5244835,1.844158852,1.838683154,6.330267559,31.57634673,8.29520947,28.120285773,0
114.3671875,51.94571552,1.781512277,1.503901894,2.738294314,17.19189079,12.189882065,98.588878783,0
109.640625,49.01765217,2.013647011,1.535186206,1.508361204,12.07290134,16.507195171,225.415394803,0
100.8515625,51.74352161,2.269847973,1.78064524,2.841137124,21.63577754,11.441511502,73.561344633,0
136.09375,51.69100464,1.830102255,1.520069588,9.342809365,38.09639955,7.484707749,20.650624143,0
99.3671875,41.57220208,3.423208148,5.945992024,27.55518395,61.71901588,5.348077571,5.639655739,1
100.890625,51.89039446,2.503497709,1.765388179,3.883779264,23.04526673,10.092437246,54.256415983,0
105.4453125,41.13996851,2.018664982,2.112305657,3.551839465,20.75501684,10.878821906,70.496746213,0
95.8671875,42.05992212,2.202398098,2.595387775,1.83277592,12.24896949,14.388600611,179.207746803,0
117.3671875,53.90861351,2.133964622,1.386836904,6.018394649,24.76612335,7.947052835,27.499591213,0
106.6484375,56.36718209,2.254366253,1.525514374,2.43645485,18.40537062,12.517929293,98.837200963,0
112.71875,50.3012701,2.155402134,1.662875269,8.281772575,37.81001224,7.831096463,23.253185373,0
130.8515625,52.43285734,2.018607908,1.810771423,2.64632107,15.65443599,12.603433636,117.650134203,0
119.4375,52.87481531,1.873461914,1.331525694,2.365384615,16.49803188,12.147621509,96.732632523,0
123.2109375,51.07801208,2.055388,1.614600821,2.107023411,16.92177312,13.219602951,114.535566903,0
102.6171875,49.69235371,2.106450165,1.985211352,1.489130435,16.00441146,15.785804351,173.809877703,0
110.109375,41.31816988,1.970871579,2.474998591,1.010033445,13.02627521,17.805780431,233.181111903,0
99.9140625,43.91949797,2.351739682,2.573372177,0.619565217,9.440975862,23.245908711,477.657193603,0
128.34375,52.17210664,1.82673078,1.583628994,2.173913043,12.9939472,13.105026975,143.487059903,0
142.0546875,53.87315957,1.405238495,1.665939564,4.423076923,27.08351266,9.820927917,47.921005683,0
121.1328125,47.6326062,2.053371489,1.816804092,2.151337793,20.55243738,13.059737792,101.724054793,0
102.328125,48.98040255,2.19174059,1.589702666,1.898829431,13.83904002,14.759208301,174.107348803,0
147.8359375,53.62263651,1.744931585,1.503034809,2.692307692,17.08088101,11.988447586,94.178720623,0
108.0390625,34.91024257,2.197167743,3.613517474,3.899665552,23.72205203,10.645479569,62.863888273,0
107.875,37.33065932,2.372015941,3.273701837,1.173913043,12.01691346,17.673559341,254.671713703,0
118.84375,45.9319193,1.766768515,1.929569529,2.33277592,14.71602871,12.773444665,120.646655303,0
138.4609375,48.91716569,1.836419265,1.615642913,2.443143813,18.3133067,11.812163664,85.046217733,0
116.203125,47.34586165,2.087958005,1.769708278,3.606187291,18.94498977,10.174914295,61.208201323,0
120.5546875,45.54990543,2.158935179,2.211794695,1.358695652,13.07903424,16.451411041,214.574005003,1
121.8828125,53.04267461,2.076531902,1.509666947,2.116220736,16.58087621,12.086872404,92.988737153,0
125.2109375,51.17519729,2.015862469,1.406149227,1.147993311,12.41401211,17.208066891,230.108529203,0
107.90625,48.08414459,2.336857758,2.088396031,1.993311037,13.84106954,13.108665019,130.721692403,0
106.28125,43.02178545,2.284879187,2.823900647,1.610367893,17.25115554,15.249462921,153.991931803,0
106.3359375,45.05002035,2.29465628,2.395881865,1.200668896,12.38856143,16.445721451,211.388965603,0
125.734375,52.65772207,1.902527854,1.362253074,4.850334448,29.93619483,9.501106919,42.231988353,0
113.546875,49.50029346,2.006012382,1.589046956,2.407190635,14.42205142,12.449612929,115.664447003,0
134.0390625,51.80045885,1.680166392,1.395069904,1.107859532,13.23858397,16.915069981,210.397233103,0
105.1171875,45.09202762,2.340859072,2.669944358,4.283444816,23.96731526,9.701812616,48.644262943,0
95.328125,44.66789069,2.262506255,2.547001408,2.694816054,17.9985973,12.2334467,99.779411893,0
119.3359375,47.506953,2.096327939,2.437603706,0.79264214,9.540907141,21.905809381,443.490318303,0
136.1875,51.95291588,1.805579407,1.309666294,0.849498328,9.677531027,21.875823721,433.367421003,0
112.859375,55.10625168,2.050777354,1.387866818,3.032608696,19.69431374,10.405521868,60.014746273,0
108.625,52.74614915,2.329567596,1.861617509,2.304347826,16.18365586,12.919710177,116.976359403,0
113.953125,49.2214161,2.110734392,2.081678197,1.081103679,13.48209307,17.395350741,218.813196003,0
141.96875,50.47089779,2.120985672,1.449221324,2.823578595,16.23818776,11.347013224,87.509559123,0
136.5,49.9327673,1.920634448,1.417574525,1.555183946,12.81353792,16.453608731,216.790064603,0
83.6796875,36.37928102,2.448542934,4.456496501,4.0409699,23.16912864,10.145951034,55.490980273,0
27.765625,28.66604164,7.646098573,39.210894781,73.11287625,62.07021971,4.407475617,3.059895824,1
135.859375,51.93727202,1.941779955,1.425771794,20.77424749,52.77264803,5.87017823,8.584415154,0
112.09375,48.81156969,2.29457664,2.142042282,2.204013378,17.37868175,12.65982069,102.764572003,0
126.8671875,53.1293191,2.012350331,1.203176542,1.149665552,13.96514443,16.369769201,188.245486003,0
117.5390625,47.73296528,2.049150444,1.641232377,1.060200669,14.28934355,17.315642091,210.255060703,0
143.0859375,49.92197464,1.718449968,1.638553284,3.563545151,21.28808157,10.476386665,61.145416413,0
101.296875,39.43395574,2.266064869,3.343855356,4.925585284,26.32242163,9.22532327,41.093183343,0
119.8984375,53.82550508,2.019389667,1.263458323,4.04180602,24.57913147,9.720563023,46.876490523,0
123.125,50.33124651,1.788919754,1.879818363,1.280936455,10.68864639,17.775960621,290.645907603,0
102.046875,48.79050551,2.328237561,2.064333713,2.37541806,13.9284014,12.266769065,118.000197803,0
119.4453125,53.14305702,1.888841454,1.412929992,2.932274247,17.9297569,11.429158126,83.323492173,0
128.515625,54.94585181,1.863458422,1.133607353,2.891304348,17.75294666,12.053015025,96.059078973,0
128.15625,46.89690113,1.696778107,1.786066066,4.193979933,22.25815766,9.591025095,48.463607333,0
115.6171875,40.29037592,1.986713526,2.305110248,11.63963211,39.95655753,6.779558599,14.661551223,0
136.7421875,44.39123754,1.654085941,2.699970613,2.105351171,14.49837742,13.270840761,130.372124203,0
135.265625,48.14390609,1.89193212,1.633113861,8.539297659,31.13487695,7.222057998,19.249649043,0
113.9609375,52.24736871,2.003987992,1.334386566,4.407190635,26.29776588,9.848834477,49.382684403,0
107.796875,45.6803362,2.531290964,2.746765002,1.7090301,15.1907807,14.659519991,152.282339003,0
124.5,57.35361802,1.861162138,1.240922044,4.783444816,27.50164045,9.229718256,39.795066723,0
119.296875,46.45417086,2.07864032,1.920256621,3.748327759,18.8510099,9.553951897,52.827532473,0
148.3828125,51.200757,1.762815383,1.289650391,1.408026756,12.08791939,15.651405011,203.104866103,0
109.4921875,53.2901838,2.128856981,1.472863017,4.132943144,25.89210734,9.880811645,48.807778673,0
112.125,46.30840906,2.597657279,2.404340144,1.173076923,11.04918969,17.770013811,275.227938203,0
128.7734375,45.80669555,1.962180335,1.760121173,2.66722408,15.93295829,11.895941581,97.344247033,0
140.265625,48.93721813,1.908540761,1.910950483,2.315217391,19.87317992,12.811870991,100.873960173,0
87.515625,51.76343189,2.946600084,2.534725541,15.67809365,50.90591579,6.280457542,10.417021086,0
132.140625,42.09582342,2.019202904,2.668616016,1.863712375,13.26595667,13.397256121,142.017684403,0
104.078125,45.24078107,2.408051603,2.535739048,1.43645485,15.41478275,15.038385651,152.964230503,0
122.6015625,53.79697654,1.824046408,1.412156954,2.636287625,15.17095406,12.658561975,119.719201003,0
114.28125,41.25396525,2.287832311,2.408882122,2.412207358,20.42794216,12.337661364,90.347555173,0
112.4375,38.2956733,2.377954625,2.866726271,2.81270903,18.13688307,10.999238037,73.276425043,0
23.625,29.94865398,7.564049416,37.779057501,146.5685619,82.39462399,2.864368013,0.855127322,1
94.5859375,35.77982308,3.063319864,5.479355301,6.071070234,29.76039993,8.458036438,30.675023593,1
137.2421875,46.45474042,1.921268314,1.353028474,59.4958194,77.75535652,3.859017781,0.793813571,0
123.53125,53.34878418,1.948088829,1.720284986,0.781772575,10.57083301,20.257569191,341.637801803,0
70.0234375,35.28067478,3.033668374,6.338578352,3.003344482,19.57538355,11.093705708,73.937134463,0
129.375,44.56841651,1.925790674,2.298216169,3.60451505,21.13303805,10.320653636,58.833605213,0
97.140625,47.77089438,2.501229256,2.532682125,4.193143813,26.46526062,10.066315242,51.605502533,0
101.96875,46.31632702,2.315825488,2.086147336,1.748327759,16.4866229,13.949662411,129.710342003,0
123.46875,45.47508547,2.221791866,2.439300905,32.91973244,65.09419657,4.74480796,2.84833934,1
103.5234375,45.72573893,2.212544481,2.312443906,11.28929766,39.11645317,6.648408865,13.480955413,0
107.9296875,50.58195448,2.196409738,2.06949912,2.022575251,19.80655592,13.611520771,114.988513003,0
113.6796875,42.79419017,1.912004361,2.122563208,2.72909699,17.72457969,10.747578466,69.087078923,0
96.6796875,41.39952702,2.46268947,2.612110727,2.044314381,17.27702312,12.589868634,99.244622363,0
130.109375,49.40509121,1.956625546,1.620085853,1.704013378,11.88494244,15.123991641,200.762064203,0
118.8203125,45.09771225,2.102531887,2.113300322,3.317725753,18.9911805,10.458082986,65.115728163,0
82.703125,38.00747447,2.76383474,4.336829652,1.641304348,13.15851135,14.232937541,157.021635803,0
125.4375,55.22181832,1.56996634,1.430604305,4.894648829,30.72296002,9.620976649,43.756963983,0
140.7890625,39.5898212,1.931117064,2.672998638,2.504180602,16.62645319,11.656602655,87.687840373,0
35.15625,30.2377138,6.079486001,26.278576581,34.10117057,62.57739528,5.029289893,4.549108253,1
